"species_id"	"Axis.1"	"Axis.2"	"Axis.3"	"Axis.4"	"Axis.5"	"Axis.6"	"Axis.7"	"Axis.8"	"Axis.9"	"Axis.10"	"Axis.11"	"Axis.12"	"Axis.13"	"Axis.14"	"Axis.15"	"Axis.16"	"Axis.17"	"Axis.18"	"Axis.19"	"Axis.20"	"Axis.21"	"Axis.22"	"Axis.23"	"Axis.24"	"Axis.25"	"Axis.26"	"Axis.27"	"Axis.28"	"Axis.29"	"Axis.30"	"Axis.31"	"Axis.32"	"Axis.33"	"Axis.34"	"Axis.35"	"Axis.36"	"Axis.37"	"Axis.38"	"Axis.39"	"Axis.40"	"Axis.41"	"Axis.42"	"Axis.43"	"Axis.44"	"Axis.45"	"Axis.46"	"Axis.47"	"Axis.48"	"Axis.49"	"Axis.50"	"Axis.51"	"Axis.52"	"Axis.53"	"Axis.54"	"Axis.55"	"Axis.56"	"Axis.57"	"Axis.58"	"Axis.59"	"Axis.60"	"Axis.61"
"3361"	"0.0124852253877239"	"0.0381928523462175"	"-0.0751829035331286"	"-0.103760191711333"	"0.052488627776758"	"-0.16733489772827"	"0.0573717541326672"	"-0.00843090911942315"	"0.011871180343057"	"0.0120001134439087"	"-0.00220370874957953"	"0.0771721421274524"	"-0.0764780401742868"	"0.0364605919648567"	"-0.0853792220653782"	"0.0150417171405579"	"-0.120954043157126"	"-0.0723000934688788"	"0.0675245279615179"	"-0.0291703965474251"	"-0.0626491287114624"	"-0.0377899108333911"	"0.0326140905521715"	"-0.0208514200052196"	"-0.0375922278464608"	"-0.0172413983103378"	"-0.0167062593557341"	"0.00811563291709692"	"0.085910259484271"	"0.00636395514375509"	"0.022960717431761"	"-0.0055069015502828"	"0.0129596792773892"	"0.0474895704418009"	"-0.00100645096625149"	"0.00174723231370389"	"0.0035690365192371"	"0.0199720975817479"	"-0.0397256769865661"	"0.0519989883177465"	"0.0276537782690144"	"-0.0225594351889107"	"0.0082833513703351"	"0.00248818866345393"	"-0.0269841033428848"	"0.0200704867968717"	"-0.00121870981492632"	"0.00692173132299133"	"-0.00164220422530163"	"0.0107463312549206"	"-0.00303877693296763"	"-0.00250583368344674"	"-0.00338702480707527"	"-0.00688914886758017"	"0.010026805123328"	"-0.00335637887984107"	"0.0119955011363183"	"0.00810558150449182"	"0.000409158906833431"	"0.00244043563702203"	"-0.00385312934521428"
"3366"	"0.0458307807628924"	"-0.0240904014466969"	"-0.0189889960432299"	"-0.165026812750926"	"0.0626230667995556"	"-0.135481286618943"	"0.00329640425389472"	"0.0436686773233766"	"-0.0347969749911011"	"-0.0244629124030845"	"-0.0183293001198921"	"0.0740537423111422"	"0.0172310373511693"	"0.00956765901375454"	"-0.0489704470703981"	"-0.00747729506927078"	"-0.0892362072919121"	"-0.0711741415975257"	"0.0161223119075823"	"-0.0320125719764472"	"-0.0915884076743401"	"-0.0102728135972351"	"0.0616655225619095"	"-0.00124513860733417"	"0.0158945566809605"	"0.0489986854290665"	"-0.0630693326009062"	"-0.0190066457333258"	"-0.0143061762425644"	"0.0257553350812583"	"0.00433540748309481"	"-0.00686861947112165"	"0.0255017264080614"	"-0.0124769644849104"	"-0.0169871556659609"	"-0.00565105318332058"	"2.17452409228547e-05"	"-0.0185520649951221"	"0.0350292244369886"	"-0.0208202553604625"	"0.0118548314873665"	"-0.0387038426434291"	"0.0159108740220468"	"0.0202544210570584"	"0.0141252174572445"	"-0.0186437333365163"	"0.00456959481277327"	"-0.00599938758633571"	"-0.0104676698134507"	"0.00534153810235427"	"-0.0204012548408718"	"0.0175759522151405"	"0.00481475322799368"	"-0.00222490771613817"	"-0.00538540167309957"	"0.00774513270218664"	"-0.00451768073575966"	"0.00471655933196899"	"-0.00114926714199494"	"-0.00172177202366787"	"0.00609987026565419"
"3371"	"-0.0195358532009288"	"0.169527925546648"	"-0.183258265046009"	"0.0474067622640132"	"0.0914056943797762"	"0.0616166402880904"	"-0.00301350849008005"	"0.0159224776183898"	"-0.0307678092654473"	"-0.0057947803078543"	"-0.0286687130731876"	"-0.00730585415319408"	"0.00539571566035504"	"0.04364644853674"	"-0.00129691804361746"	"0.000150547289220992"	"0.00230066904798381"	"-0.00456273070083062"	"0.00307838461017955"	"0.0276616150352347"	"-0.000141521204773858"	"0.000220636281555088"	"-0.00574483046673848"	"-0.00724965110791067"	"0.00818576242228027"	"0.00825796068771426"	"0.00142956585765917"	"0.00758646731927199"	"-0.00185761207221566"	"0.000961575361854932"	"-0.000737488647616987"	"0.00401342824713365"	"-0.00593705136381521"	"-0.00544233152575263"	"0.00260080225293938"	"-0.000190278017945634"	"0.012735724468007"	"-0.00267619343097303"	"0.00422888537042183"	"-0.000543827396745637"	"-0.00106914978239323"	"0.00345893684813814"	"0.00141633021740889"	"-9.05705330337837e-05"	"0.0020108914612146"	"0.000667040844691622"	"0.00455349373792822"	"-0.00361145936230562"	"0.00404613027118792"	"0.00101929048282461"	"0.000497500246223206"	"0.00195675742016954"	"0.00195380991837255"	"-0.00215012202464881"	"0.000743737876655514"	"0.000985630758793304"	"0.00157869149660677"	"0.000294350671773596"	"0.00111768978693676"	"0.000749595194866197"	"0.000917928269056185"
"3376"	"-0.0195358532009288"	"0.169527925546648"	"-0.183258265046009"	"0.0474067622640132"	"0.0914056943797762"	"0.0616166402880904"	"-0.00301350849008005"	"0.0159224776183898"	"-0.0307678092654473"	"-0.0057947803078543"	"-0.0286687130731876"	"-0.00730585415319408"	"0.00539571566035504"	"0.04364644853674"	"-0.00129691804361746"	"0.000150547289220992"	"0.00230066904798381"	"-0.00456273070083062"	"0.00307838461017955"	"0.0276616150352347"	"-0.000141521204773858"	"0.000220636281555088"	"-0.00574483046673848"	"-0.00724965110791067"	"0.00818576242228027"	"0.00825796068771426"	"0.00142956585765917"	"0.00758646731927199"	"-0.00185761207221566"	"0.000961575361854932"	"-0.000737488647616987"	"0.00401342824713365"	"-0.00593705136381521"	"-0.00544233152575263"	"0.00260080225293938"	"-0.000190278017945634"	"0.012735724468007"	"-0.00267619343097303"	"0.00422888537042183"	"-0.000543827396745637"	"-0.00106914978239323"	"0.00345893684813814"	"0.00141633021740889"	"-9.05705330337837e-05"	"0.0020108914612146"	"0.000667040844691622"	"0.00455349373792822"	"-0.00361145936230562"	"0.00404613027118792"	"0.00101929048282461"	"0.000497500246223206"	"0.00195675742016954"	"0.00195380991837255"	"-0.00215012202464881"	"0.000743737876655514"	"0.000985630758793304"	"0.00157869149660677"	"0.000294350671773596"	"0.00111768978693676"	"0.000749595194866197"	"0.000917928269056185"
"3381"	"-0.0195358532009288"	"0.169527925546648"	"-0.183258265046009"	"0.0474067622640132"	"0.0914056943797762"	"0.0616166402880904"	"-0.00301350849008005"	"0.0159224776183898"	"-0.0307678092654473"	"-0.0057947803078543"	"-0.0286687130731876"	"-0.00730585415319408"	"0.00539571566035504"	"0.04364644853674"	"-0.00129691804361746"	"0.000150547289220992"	"0.00230066904798381"	"-0.00456273070083062"	"0.00307838461017955"	"0.0276616150352347"	"-0.000141521204773858"	"0.000220636281555088"	"-0.00574483046673848"	"-0.00724965110791067"	"0.00818576242228027"	"0.00825796068771426"	"0.00142956585765917"	"0.00758646731927199"	"-0.00185761207221566"	"0.000961575361854932"	"-0.000737488647616987"	"0.00401342824713365"	"-0.00593705136381521"	"-0.00544233152575263"	"0.00260080225293938"	"-0.000190278017945634"	"0.012735724468007"	"-0.00267619343097303"	"0.00422888537042183"	"-0.000543827396745637"	"-0.00106914978239323"	"0.00345893684813814"	"0.00141633021740889"	"-9.05705330337837e-05"	"0.0020108914612146"	"0.000667040844691622"	"0.00455349373792822"	"-0.00361145936230562"	"0.00404613027118792"	"0.00101929048282461"	"0.000497500246223206"	"0.00195675742016954"	"0.00195380991837255"	"-0.00215012202464881"	"0.000743737876655514"	"0.000985630758793304"	"0.00157869149660677"	"0.000294350671773596"	"0.00111768978693676"	"0.000749595194866197"	"0.000917928269056185"
"3386"	"-0.0195358532009288"	"0.169527925546648"	"-0.183258265046009"	"0.0474067622640132"	"0.0914056943797762"	"0.0616166402880904"	"-0.00301350849008005"	"0.0159224776183898"	"-0.0307678092654473"	"-0.0057947803078543"	"-0.0286687130731876"	"-0.00730585415319408"	"0.00539571566035504"	"0.04364644853674"	"-0.00129691804361746"	"0.000150547289220992"	"0.00230066904798381"	"-0.00456273070083062"	"0.00307838461017955"	"0.0276616150352347"	"-0.000141521204773858"	"0.000220636281555088"	"-0.00574483046673848"	"-0.00724965110791067"	"0.00818576242228027"	"0.00825796068771426"	"0.00142956585765917"	"0.00758646731927199"	"-0.00185761207221566"	"0.000961575361854932"	"-0.000737488647616987"	"0.00401342824713365"	"-0.00593705136381521"	"-0.00544233152575263"	"0.00260080225293938"	"-0.000190278017945634"	"0.012735724468007"	"-0.00267619343097303"	"0.00422888537042183"	"-0.000543827396745637"	"-0.00106914978239323"	"0.00345893684813814"	"0.00141633021740889"	"-9.05705330337837e-05"	"0.0020108914612146"	"0.000667040844691622"	"0.00455349373792822"	"-0.00361145936230562"	"0.00404613027118792"	"0.00101929048282461"	"0.000497500246223206"	"0.00195675742016954"	"0.00195380991837255"	"-0.00215012202464881"	"0.000743737876655514"	"0.000985630758793304"	"0.00157869149660677"	"0.000294350671773596"	"0.00111768978693676"	"0.000749595194866197"	"0.000917928269056185"
"3391"	"-0.0195358532009288"	"0.169527925546648"	"-0.183258265046009"	"0.0474067622640132"	"0.0914056943797762"	"0.0616166402880904"	"-0.00301350849008005"	"0.0159224776183898"	"-0.0307678092654473"	"-0.0057947803078543"	"-0.0286687130731876"	"-0.00730585415319408"	"0.00539571566035504"	"0.04364644853674"	"-0.00129691804361746"	"0.000150547289220992"	"0.00230066904798381"	"-0.00456273070083062"	"0.00307838461017955"	"0.0276616150352347"	"-0.000141521204773858"	"0.000220636281555088"	"-0.00574483046673848"	"-0.00724965110791067"	"0.00818576242228027"	"0.00825796068771426"	"0.00142956585765917"	"0.00758646731927199"	"-0.00185761207221566"	"0.000961575361854932"	"-0.000737488647616987"	"0.00401342824713365"	"-0.00593705136381521"	"-0.00544233152575263"	"0.00260080225293938"	"-0.000190278017945634"	"0.012735724468007"	"-0.00267619343097303"	"0.00422888537042183"	"-0.000543827396745637"	"-0.00106914978239323"	"0.00345893684813814"	"0.00141633021740889"	"-9.05705330337837e-05"	"0.0020108914612146"	"0.000667040844691622"	"0.00455349373792822"	"-0.00361145936230562"	"0.00404613027118792"	"0.00101929048282461"	"0.000497500246223206"	"0.00195675742016954"	"0.00195380991837255"	"-0.00215012202464881"	"0.000743737876655514"	"0.000985630758793304"	"0.00157869149660677"	"0.000294350671773596"	"0.00111768978693676"	"0.000749595194866197"	"0.000917928269056185"
"3396"	"-0.09381497252374"	"0.0865062867452731"	"-0.139486596702653"	"0.087380393713859"	"0.10260313736045"	"0.0176289343973741"	"-0.0184620619211668"	"0.0887198156655342"	"0.00194930124478835"	"-0.0293250420605055"	"-0.0199726105799613"	"-0.0139032158300063"	"0.00714389639525353"	"-0.00784335264146509"	"-0.0337692373906687"	"-0.00182146250157878"	"-0.00459708970331825"	"-0.00912141649381792"	"0.00351821203488872"	"-0.0441684332193273"	"7.86141857810419e-05"	"0.0342309213760705"	"-6.47875446761238e-05"	"0.0347144462763956"	"-0.0165260828597904"	"-0.00960821623408584"	"0.0187379187060261"	"-0.0158555802364234"	"0.00729348487833526"	"-0.0303982821003811"	"-0.00211752568051449"	"-0.0202075662486378"	"0.00383021018048713"	"0.0244404688602451"	"-0.0207961963143925"	"0.00570032058956292"	"-0.00720799787696948"	"-0.00231614232253589"	"0.00610031671380633"	"0.00049846705557282"	"0.00158222405801811"	"0.0040284472708817"	"-0.00108338709244182"	"-0.00239385215724927"	"-0.00144346128672473"	"-0.00502132084750723"	"-0.00995239251987839"	"0.00821872320412399"	"-0.0129297907919664"	"-0.00717053820083727"	"-0.00315313023411976"	"-0.00461636620066184"	"-0.00392150620407749"	"0.00374959072503269"	"-0.000409839965003742"	"6.37818066030844e-05"	"-0.00180810124618403"	"-0.000271959881207749"	"-0.00264525955473537"	"0.00104659815596699"	"-0.00124203351292298"
"3401"	"-0.09381497252374"	"0.0865062867452731"	"-0.139486596702653"	"0.087380393713859"	"0.10260313736045"	"0.0176289343973741"	"-0.0184620619211668"	"0.0887198156655342"	"0.00194930124478835"	"-0.0293250420605055"	"-0.0199726105799613"	"-0.0139032158300063"	"0.00714389639525353"	"-0.00784335264146509"	"-0.0337692373906687"	"-0.00182146250157878"	"-0.00459708970331825"	"-0.00912141649381792"	"0.00351821203488872"	"-0.0441684332193273"	"7.86141857810419e-05"	"0.0342309213760705"	"-6.47875446761238e-05"	"0.0347144462763956"	"-0.0165260828597904"	"-0.00960821623408584"	"0.0187379187060261"	"-0.0158555802364234"	"0.00729348487833526"	"-0.0303982821003811"	"-0.00211752568051449"	"-0.0202075662486378"	"0.00383021018048713"	"0.0244404688602451"	"-0.0207961963143925"	"0.00570032058956292"	"-0.00720799787696948"	"-0.00231614232253589"	"0.00610031671380633"	"0.00049846705557282"	"0.00158222405801811"	"0.0040284472708817"	"-0.00108338709244182"	"-0.00239385215724927"	"-0.00144346128672473"	"-0.00502132084750723"	"-0.00995239251987839"	"0.00821872320412399"	"-0.0129297907919664"	"-0.00717053820083727"	"-0.00315313023411976"	"-0.00461636620066184"	"-0.00392150620407749"	"0.00374959072503269"	"-0.000409839965003742"	"6.37818066030844e-05"	"-0.00180810124618403"	"-0.000271959881207749"	"-0.00264525955473537"	"0.00104659815596699"	"-0.00124203351292298"
"3406"	"-0.09381497252374"	"0.0865062867452731"	"-0.139486596702653"	"0.087380393713859"	"0.10260313736045"	"0.0176289343973741"	"-0.0184620619211668"	"0.0887198156655342"	"0.00194930124478835"	"-0.0293250420605055"	"-0.0199726105799613"	"-0.0139032158300063"	"0.00714389639525353"	"-0.00784335264146509"	"-0.0337692373906687"	"-0.00182146250157878"	"-0.00459708970331825"	"-0.00912141649381792"	"0.00351821203488872"	"-0.0441684332193273"	"7.86141857810419e-05"	"0.0342309213760705"	"-6.47875446761238e-05"	"0.0347144462763956"	"-0.0165260828597904"	"-0.00960821623408584"	"0.0187379187060261"	"-0.0158555802364234"	"0.00729348487833526"	"-0.0303982821003811"	"-0.00211752568051449"	"-0.0202075662486378"	"0.00383021018048713"	"0.0244404688602451"	"-0.0207961963143925"	"0.00570032058956292"	"-0.00720799787696948"	"-0.00231614232253589"	"0.00610031671380633"	"0.00049846705557282"	"0.00158222405801811"	"0.0040284472708817"	"-0.00108338709244182"	"-0.00239385215724927"	"-0.00144346128672473"	"-0.00502132084750723"	"-0.00995239251987839"	"0.00821872320412399"	"-0.0129297907919664"	"-0.00717053820083727"	"-0.00315313023411976"	"-0.00461636620066184"	"-0.00392150620407749"	"0.00374959072503269"	"-0.000409839965003742"	"6.37818066030844e-05"	"-0.00180810124618403"	"-0.000271959881207749"	"-0.00264525955473537"	"0.00104659815596699"	"-0.00124203351292298"
